"user_id","test","converted","is_weekday","is_activehours"
1308397,1,0,0,1
1642175,1,0,1,1
1067179,1,0,1,1
1648391,1,0,1,1
1079739,1,0,1,1
1144337,1,0,1,1
1499590,1,0,1,1
1338323,1,0,1,1
1244089,1,0,0,1
1023461,1,0,1,1
1272421,1,0,1,1
1042647,1,0,1,1
1008822,1,0,1,1
1461404,1,0,0,1
1017928,1,0,1,1
1597602,1,0,1,0
1526843,1,0,1,1
1080386,1,0,1,1
1316782,1,0,0,1
1232564,1,0,1,1
1553468,1,0,1,1
1119125,1,0,1,1
1650704,1,0,1,1
1073449,1,0,1,1
1061839,1,0,1,1
1434989,1,0,0,1
1425256,1,0,1,1
905263,0,0,1,1
1595877,1,0,0,1
1044201,1,0,1,0
1180454,1,0,1,1
1172571,1,0,1,1
920842,0,0,1,1
1168568,1,0,0,1
1441175,1,0,0,1
907176,0,0,0,1
1356737,1,0,1,1
1075597,1,0,0,1
916520,0,0,0,1
1396921,1,0,1,1
1616368,1,0,0,1
1003717,1,0,0,1
1164512,1,0,1,1
1650634,1,0,1,1
914027,0,0,1,1
1625686,1,1,1,1
1036592,1,0,1,0
1349640,1,1,1,1
1324279,1,0,1,1
1339017,1,0,1,1
1122486,1,0,1,1
1135073,1,0,1,1
1301145,1,0,1,0
1467325,1,0,0,1
1443434,1,0,1,1
1090110,1,0,1,1
1364571,1,0,1,1
1573203,1,0,0,1
1599351,1,0,1,1
1223161,1,0,1,1
1524884,1,0,1,1
1167099,1,0,0,1
1101810,1,0,1,1
1193071,1,1,1,1
1218003,1,0,1,1
1289430,1,0,0,1
1624370,1,0,1,1
1583678,1,0,0,1
1311343,1,0,1,1
1103377,1,0,0,1
1012687,1,0,1,1
1455323,1,0,1,1
1063370,1,0,1,1
1075538,1,0,1,1
1329388,1,0,1,1
1185328,1,0,0,1
1469376,1,0,1,1
1120165,1,0,1,1
1063142,1,0,1,1
1500085,1,0,1,0
1469797,1,0,0,1
1599802,1,0,1,1
1484035,1,0,1,1
1110181,1,0,1,1
1402179,1,0,1,0
1037946,1,0,1,1
919732,0,0,0,1
1081250,1,0,1,1
1052142,1,0,0,1
1009713,1,0,0,1
1450697,1,0,1,1
1563156,1,0,1,1
1152490,1,0,1,1
1418711,1,0,1,1
1534733,1,1,1,1
1055754,1,1,1,1
1358310,1,0,1,1
922757,0,0,1,1
1651326,1,0,1,1
1630974,1,0,1,1
1185430,1,0,1,1
1261477,1,0,1,1
1172789,1,0,0,1
1044075,1,0,0,1
1269728,1,0,1,1
1252930,1,0,1,1
1286584,1,0,1,0
920477,0,0,0,1
1305275,1,0,0,0
1115684,1,0,1,1
1383231,1,0,1,1
1193791,1,0,1,1
1095443,1,0,1,1
1310368,1,0,1,1
1331839,1,0,1,1
1465436,1,0,1,1
906457,0,0,0,1
1295219,1,0,1,1
1393076,1,0,1,1
1441313,1,0,1,1
1008476,1,0,0,1
1380632,1,1,1,1
1465454,1,0,1,1
1060204,1,0,0,1
1261101,1,0,1,1
1625664,1,0,1,1
923392,0,0,1,1
1176543,1,0,1,1
1017121,1,0,1,1
1054262,1,0,1,1
1193244,1,0,1,1
1150432,1,0,1,1
1439658,1,0,1,1
919506,0,0,1,1
1076807,1,0,1,1
1183558,1,0,1,1
1606557,1,0,1,1
1097295,1,0,1,1
1041527,1,0,1,1
1198128,1,0,1,1
1253236,1,0,0,1
1071829,1,0,1,1
1120580,1,0,1,1
1115325,1,0,1,1
1109972,1,0,1,0
1059723,1,0,1,1
1100516,1,0,0,1
1320141,1,0,1,1
1293156,1,0,1,1
1554135,1,0,1,1
1120786,1,0,1,1
1300880,1,0,1,1
1203314,1,0,1,1
1263162,1,0,0,1
1070578,1,0,1,1
1106017,1,0,1,1
1519193,1,0,0,1
1189825,1,0,1,0
1457321,1,0,0,1
1324982,1,0,1,1
1150318,1,0,1,1
1614474,1,0,1,1
1281293,1,0,1,1
1392971,1,0,0,1
1224652,1,0,1,1
1065880,1,0,1,1
913037,0,0,1,1
1204642,1,0,0,1
1119616,1,0,1,1
1131035,1,0,0,1
1164942,1,0,1,0
1138355,1,0,0,1
1243901,1,0,1,1
1217833,1,0,1,1
1011303,1,0,1,1
1122040,1,0,0,1
1485516,1,0,1,1
1123861,1,0,1,1
1166276,1,0,1,1
1458229,1,0,1,0
1007287,1,0,0,1
1025546,1,1,1,1
912514,0,0,0,1
913526,0,0,1,0
1230696,1,0,1,1
1057695,1,0,0,1
1301558,1,0,1,1
1407162,1,0,1,1
1323123,1,0,1,1
1376049,1,0,1,1
1301715,1,0,1,1
1030371,1,1,0,1
1364059,1,0,0,0
1534611,1,0,0,1
1399899,1,0,0,1
1597922,1,0,0,1
1257054,1,0,1,0
1281667,1,0,1,1
1558319,1,0,0,1
1328442,1,0,1,1
1531494,1,0,1,1
1517982,1,0,0,1
1340994,1,0,1,0
905347,0,0,1,1
1146390,1,1,1,1
1572392,1,0,1,0
1476632,1,0,1,1
1269712,1,0,1,1
1434080,1,0,1,0
1476512,1,0,1,1
1075446,1,0,1,1
1248600,1,0,1,1
903663,0,0,1,0
1527549,1,0,1,1
1372263,1,0,0,1
1524089,1,0,0,1
1433457,1,0,1,1
1330593,1,0,1,1
1557125,1,0,1,1
1129971,1,0,0,1
1289815,1,0,1,1
1322263,1,0,1,1
1281018,1,0,1,1
1136799,1,1,1,1
1217888,1,0,1,1
1044512,1,0,1,1
1306771,1,0,0,1
1649882,1,0,1,1
1315542,1,0,1,1
1572277,1,0,1,0
1125068,1,0,1,1
909691,0,0,1,1
1290147,1,0,1,1
1580505,1,0,1,1
1105726,1,0,1,1
1180869,1,0,1,1
1035132,1,0,1,1
1123625,1,1,0,1
1563581,1,0,0,1
1415310,1,0,1,1
1181804,1,0,1,1
1427648,1,0,1,1
1579367,1,0,1,1
1195757,1,0,1,1
1107099,1,0,0,1
1070438,1,0,0,1
1187036,1,0,1,1
1598175,1,0,1,1
1599284,1,0,0,1
1549266,1,0,1,1
908945,0,0,1,1
1211010,1,1,1,1
1087293,1,0,1,1
1089213,1,0,0,1
1164193,1,0,1,1
1156693,1,0,1,1
1350142,1,0,0,1
1043282,1,0,1,1
1182949,1,0,1,1
1222487,1,0,0,1
1379950,1,0,0,1
1592119,1,0,1,1
1466506,1,0,1,1
1483282,1,0,1,1
1591813,1,0,1,1
1156632,1,0,1,1
1192281,1,0,1,0
1543432,1,0,1,1
1286670,1,0,1,1
1532853,1,0,1,1
903592,0,0,1,1
1266711,1,0,1,1
1380479,1,0,1,1
1447861,1,0,1,1
1164508,1,0,1,1
1212566,1,0,0,1
1195589,1,0,1,1
1375973,1,0,1,1
1648310,1,0,1,1
1039083,1,0,1,1
1309862,1,0,0,1
1044975,1,0,1,1
915452,0,0,0,1
1046219,1,0,1,1
1268965,1,0,1,1
1013839,1,0,1,0
1311254,1,0,0,1
1120321,1,0,1,1
1261161,1,0,0,1
1197665,1,0,1,1
1512624,1,0,1,1
1061201,1,0,1,1
1558814,1,0,0,1
1113500,1,0,1,1
1109533,1,0,1,1
1486558,1,0,0,1
1298959,1,0,1,1
1283762,1,0,1,1
1432548,1,0,1,1
1470973,1,0,1,0
1565220,1,0,1,1
1492602,1,0,0,1
1198340,1,0,1,1
1562455,1,0,0,1
1242290,1,0,0,1
1055777,1,0,1,1
1550135,1,0,0,1
1329499,1,0,1,1
1052397,1,0,1,1
1605610,1,0,0,1
1200921,1,0,1,1
1409561,1,0,1,1
1309010,1,0,1,1
1075325,1,0,1,1
1255018,1,0,1,1
1600169,1,0,1,1
1295102,1,0,0,1
1449135,1,0,1,0
1169424,1,0,0,1
1014252,1,0,0,1
1333521,1,0,1,1
1260501,1,0,1,1
1299428,1,0,1,1
1613326,1,0,1,1
1483255,1,0,0,1
915096,0,0,1,1
1002758,1,0,1,1
1196260,1,0,0,1
1219617,1,0,1,1
1362741,1,0,1,1
1548809,1,0,1,1
1433913,1,0,0,1
1651623,1,0,1,1
1605929,1,0,0,1
1543055,1,0,1,1
1239202,1,0,1,1
1439279,1,0,1,1
1268423,1,0,0,1
1093244,1,0,1,1
1425423,1,0,1,1
1648539,1,0,1,1
1048063,1,0,1,1
1478041,1,0,1,1
1410751,1,0,0,1
1439119,1,0,1,1
1266103,1,0,1,1
1022650,1,0,1,1
1605718,1,1,1,1
1213445,1,0,1,1
1296065,1,0,0,1
1540047,1,0,0,0
1499237,1,0,1,1
1482392,1,0,1,1
1100037,1,0,1,1
1207881,1,0,0,1
1289892,1,0,1,1
1518065,1,0,1,1
1555239,1,0,1,1
1640851,1,0,1,1
1472788,1,0,1,1
1311260,1,0,1,1
1040946,1,0,1,1
1008730,1,1,1,1
1295006,1,0,0,1
1458758,1,0,1,1
1580925,1,0,0,1
1418410,1,0,0,1
1021120,1,0,1,1
1283031,1,0,1,1
1219079,1,0,1,1
1464242,1,0,0,1
1607238,1,0,1,1
1482789,1,0,1,1
1351060,1,0,1,0
910412,0,0,0,1
1484675,1,0,1,1
1014998,1,0,1,1
1129582,1,0,1,1
1287115,1,0,1,1
1300171,1,0,1,1
1025763,1,0,1,1
1333178,1,0,0,1
917568,0,0,1,1
1340998,1,0,1,1
1145809,1,0,1,1
1334341,1,0,1,1
1562399,1,0,1,1
1500001,1,1,0,1
909949,0,0,0,1
1256500,1,0,1,1
1289609,1,0,0,1
1414024,1,0,1,1
1220710,1,0,1,1
915357,0,0,1,1
1434266,1,1,1,1
1531314,1,0,1,1
1478276,1,0,1,1
1562135,1,0,0,1
1244408,1,0,1,1
1302256,1,0,1,1
1498785,1,0,1,1
1428061,1,0,1,1
1148303,1,0,0,1
1109295,1,0,1,1
1151693,1,0,1,0
1454537,1,0,1,1
1574955,1,0,1,1
1124403,1,0,1,1
1302357,1,0,0,1
1015591,1,0,1,1
1348170,1,1,1,1
1203519,1,0,1,1
1204650,1,0,1,1
916027,0,0,1,1
1073707,1,0,1,1
1299478,1,0,1,1
1193261,1,0,0,1
1339331,1,0,1,0
1405268,1,0,1,1
1478715,1,0,1,1
1007199,1,0,1,1
1106486,1,0,1,1
1588315,1,0,1,1
1599368,1,0,1,1
915726,0,0,1,1
1453099,1,0,1,1
1475039,1,0,1,1
1101182,1,0,1,1
1097281,1,0,1,1
1534748,1,0,1,1
1438476,1,0,1,1
902896,0,0,1,1
1398666,1,0,0,1
1236194,1,0,1,1
1212931,1,0,1,1
1078561,1,0,1,1
1051357,1,0,1,1
1086560,1,0,0,0
1256283,1,0,1,1
1583910,1,0,1,1
1419130,1,0,1,1
913740,0,0,0,1
1439803,1,0,1,1
914030,0,0,1,1
1531798,1,0,1,1
1330222,1,0,1,1
1086604,1,0,0,1
1444390,1,0,1,1
1274387,1,0,1,1
1427749,1,0,1,1
1040457,1,0,1,1
1555335,1,0,1,1
1316996,1,0,1,1
1223133,1,0,1,1
1590760,1,0,1,1
1057159,1,0,1,1
1465040,1,0,1,1
1431407,1,0,1,1
1340353,1,0,1,1
1094913,1,0,1,1
1167505,1,0,0,1
1650108,1,0,1,1
1188491,1,0,0,1
1443643,1,0,1,1
905340,0,0,1,1
1192954,1,0,1,1
1557629,1,1,0,1
1474690,1,0,1,0
1440716,1,0,1,1
1597769,1,0,1,1
1077235,1,0,1,1
1431863,1,0,0,1
1362573,1,0,1,1
1391181,1,0,1,1
1251945,1,0,1,1
1336698,1,1,1,1
1579486,1,0,0,1
1447279,1,0,1,1
1491023,1,0,1,1
1146696,1,0,1,1
1648756,1,0,0,1
1036556,1,0,1,1
1014152,1,0,1,1
1287777,1,0,1,0
1651458,1,0,1,1
1530817,1,0,1,1
1081228,1,0,1,1
1020635,1,0,0,1
1608145,1,0,1,1
1091109,1,0,1,1
1204166,1,0,1,1
1442691,1,0,0,1
1129167,1,0,1,1
1476385,1,0,1,1
1324358,1,0,1,1
1372625,1,0,1,1
1136443,1,0,1,1
1485475,1,0,1,1
1020953,1,0,1,1
1613983,1,0,1,1
1070623,1,0,1,1
1187086,1,0,1,1
1126424,1,0,1,1
1145501,1,0,1,1
1649223,1,0,1,1
1625758,1,0,1,1
1180347,1,0,1,1
1520496,1,0,1,1
1385285,1,0,1,1
1173346,1,0,1,1
1113466,1,0,0,0
1583623,1,0,1,1
1310321,1,0,1,1
1596878,1,0,0,1
1339190,1,0,1,1
912118,0,0,1,1
1391506,1,0,1,0
1549413,1,0,0,1
1578654,1,0,0,1
1317167,1,0,1,1
1210459,1,0,1,1
1333179,1,0,1,1
1131590,1,0,0,1
1348397,1,0,0,1
900213,0,0,1,1
1442767,1,0,1,1
1150913,1,0,0,1
1571132,1,0,1,1
1239300,1,0,0,1
1553020,1,0,1,1
1178070,1,0,0,1
1107386,1,0,1,1
1409363,1,0,0,1
1257250,1,0,1,1
1639771,1,0,1,1
1060268,1,0,1,1
1078366,1,0,1,1
1081785,1,0,1,1
1363156,1,0,1,1
1478222,1,0,1,1
1311052,1,0,0,1
1071885,1,0,1,1
1465843,1,0,1,1
1028818,1,0,1,1
1475077,1,0,1,1
1600655,1,0,0,1
1427848,1,0,1,1
1137859,1,0,1,1
1048408,1,0,0,0
1190518,1,0,0,1
1302147,1,0,1,1
1374556,1,0,1,1
1562143,1,0,1,1
1553912,1,0,1,1
1425092,1,0,1,0
1639800,1,0,0,1
1651261,1,0,1,1
1461125,1,0,1,1
1383661,1,0,1,1
1549693,1,0,1,1
1020747,1,1,1,1
1226076,1,0,1,0
1192492,1,0,1,1
1325382,1,0,1,1
1579324,1,0,1,1
1415025,1,0,1,1
1374234,1,0,1,0
1468521,1,0,1,1
1562933,1,0,1,1
1578481,1,0,1,1
1613891,1,0,1,1
1249055,1,0,1,0
1024062,1,0,1,1
1497618,1,0,1,1
1548046,1,0,1,1
1462790,1,0,1,1
1520119,1,0,0,1
1080169,1,0,1,1
1617182,1,0,1,1
1164187,1,0,1,1
1562799,1,0,0,1
1603619,1,0,0,1
1120925,1,0,1,1
1456868,1,0,1,1
1354449,1,0,1,0
919727,0,0,1,1
1104903,1,0,0,1
1527175,1,0,1,1
915434,0,0,1,1
1085437,1,0,1,1
920557,0,0,1,1
1160743,1,0,1,1
1289253,1,0,1,1
1438367,1,0,1,1
1482978,1,0,1,1
1650886,1,0,0,1
1437249,1,0,1,1
1398229,1,0,1,1
1606644,1,0,1,1
1607507,1,0,1,1
1316992,1,0,0,1
1462691,1,0,1,1
1435398,1,0,0,1
1088615,1,0,1,1
1102016,1,0,1,1
1547182,1,0,1,1
1222269,1,0,1,1
1565696,1,0,1,1
1253040,1,0,1,1
1081682,1,0,1,1
1262508,1,0,0,1
1238255,1,0,1,1
1305485,1,0,1,1
1437001,1,0,0,0
1262089,1,0,1,1
1107125,1,0,1,0
1218661,1,0,1,1
1148456,1,0,1,1
1533756,1,0,1,1
1388317,1,0,0,1
1133251,1,0,1,1
1309588,1,0,1,1
1324711,1,0,1,1
1591864,1,0,0,1
1518190,1,0,1,1
1160810,1,0,0,1
1514761,1,0,1,1
1570283,1,0,0,1
1478549,1,0,1,1
1269200,1,0,1,1
1574437,1,0,1,1
1123832,1,0,0,1
1389535,1,0,1,1
1167400,1,0,1,1
1340639,1,0,1,1
1126854,1,0,1,1
1474545,1,0,1,1
1384367,1,0,0,1
1224030,1,0,1,1
1572436,1,0,1,1
1505541,1,0,1,1
1354567,1,0,1,1
1212131,1,0,1,1
1050677,1,0,1,0
1558804,1,0,1,1
1375321,1,0,1,1
1401520,1,0,0,1
1283925,1,0,0,1
1023805,1,0,1,1
1549806,1,0,1,1
1172727,1,0,0,1
1058644,1,0,1,1
1022997,1,0,1,1
1366013,1,0,1,1
911787,0,0,1,1
1330037,1,0,1,1
1543460,1,0,1,0
905506,0,0,1,1
1017148,1,1,0,1
1061958,1,0,1,1
1525548,1,0,0,1
1021192,1,0,1,1
1493247,1,0,1,1
1466730,1,0,0,1
1474348,1,0,1,1
1134492,1,0,1,1
1203230,1,0,0,1
1025457,1,0,1,1
1633793,1,0,1,1
1208368,1,0,1,1
1167434,1,0,0,1
1097401,1,0,0,1
1273623,1,0,0,1
1497705,1,0,1,1
1038717,1,0,1,1
1260789,1,1,1,1
1144406,1,0,1,1
1567041,1,0,1,1
1253749,1,0,1,1
1196390,1,0,1,1
1242521,1,0,1,1
1642728,1,0,1,1
1418063,1,0,1,1
1088666,1,0,1,1
1580997,1,0,0,1
1387815,1,0,1,1
903327,0,0,1,1
1467703,1,1,1,1
1597315,1,0,0,1
1106399,1,0,1,1
1580854,1,0,1,1
916719,0,0,1,1
1629136,1,0,1,1
1466560,1,0,1,1
1057785,1,0,1,1
1449856,1,0,1,1
1091709,1,0,1,0
1543284,1,0,1,1
1574092,1,0,0,1
1512088,1,0,1,1
1490751,1,0,1,1
1384829,1,0,0,1
1645971,1,0,1,1
1200331,1,0,0,1
1410082,1,0,1,1
1534117,1,0,1,1
1223559,1,0,1,1
1300704,1,1,0,1
1081367,1,0,1,1
1015739,1,0,1,1
1447377,1,0,1,1
1475953,1,0,1,1
1482581,1,0,1,1
1362183,1,0,1,1
1086643,1,0,1,0
1571671,1,0,1,1
1191975,1,0,1,1
1205342,1,0,1,1
1005891,1,0,1,0
1478553,1,0,1,1
1550165,1,0,1,1
1223844,1,0,1,1
1275833,1,0,1,0
1470891,1,0,1,0
1399509,1,0,1,1
1637448,1,0,1,1
1435716,1,0,0,0
1099328,1,0,1,1
1518652,1,0,0,1
1307079,1,0,1,1
908273,0,0,1,1
1321307,1,0,0,1
1164209,1,0,0,1
1527704,1,0,0,1
1458657,1,0,1,1
1307155,1,1,0,1
1268863,1,0,1,1
1600313,1,0,1,1
902327,0,0,0,1
1637556,1,0,0,1
1020037,1,0,0,1
1572498,1,0,1,1
1611897,1,0,0,1
1497132,1,0,1,1
1472740,1,0,1,1
1591392,1,0,1,1
1382188,1,0,1,0
1380397,1,0,1,1
1608881,1,0,0,1
1224408,1,0,1,1
1193501,1,0,0,1
1349158,1,0,1,1
1287896,1,0,1,1
1185269,1,0,1,1
1272776,1,0,1,1
1465318,1,0,1,1
1317458,1,0,0,1
1215551,1,0,1,1
1205055,1,0,1,1
1154711,1,0,0,1
1629283,1,0,0,1
1549565,1,0,1,1
1072293,1,0,1,1
1095548,1,0,1,1
1240008,1,0,0,1
1426683,1,0,0,1
1188593,1,0,1,1
1307577,1,1,1,1
1493277,1,0,0,0
1355910,1,0,1,1
1121435,1,0,1,0
1078833,1,0,1,1
1034904,1,0,0,1
1624529,1,0,1,1
1238117,1,0,1,1
1520455,1,0,1,1
1134740,1,0,1,1
1133810,1,0,1,1
1067264,1,0,1,1
1447554,1,0,1,1
1011086,1,0,1,1
1138817,1,0,0,1
1143620,1,0,0,1
1363471,1,0,0,1
1372499,1,0,1,1
1625347,1,0,1,1
1030618,1,0,1,1
1419478,1,0,1,1
1173488,1,0,0,1
1612140,1,0,1,1
1274213,1,0,0,1
1115864,1,0,1,1
1136409,1,0,1,1
1296384,1,0,1,1
1549246,1,0,1,1
1548383,1,0,1,1
1557534,1,0,1,1
1245277,1,0,1,0
1009867,1,0,1,1
1581010,1,0,1,1
1315460,1,0,1,0
1031795,1,0,1,1
1091555,1,0,0,1
918906,0,0,0,1
1132208,1,0,0,1
1160481,1,0,1,1
1434779,1,0,0,1
1324093,1,0,1,1
1111946,1,0,0,1
1114824,1,0,1,1
1469556,1,0,1,1
1539735,1,0,1,1
1331332,1,0,1,1
1497980,1,0,1,1
1373678,1,0,0,1
1029316,1,0,1,1
1374291,1,0,1,1
1328822,1,0,1,1
1401818,1,0,1,1
1582934,1,0,1,1
1030663,1,0,1,1
1456941,1,0,0,1
1247632,1,0,0,1
1317193,1,0,0,1
1167114,1,0,1,1
1409728,1,0,0,1
1179890,1,0,1,0
1504110,1,0,0,1
1573605,1,0,1,1
1466257,1,0,1,1
1137009,1,0,0,1
1212229,1,0,1,1
1477944,1,0,1,1
1293075,1,0,1,1
1476208,1,0,1,1
1427761,1,0,1,1
1378961,1,0,0,1
1519667,1,0,1,1
1261453,1,0,1,1
1132375,1,0,0,1
1401693,1,0,1,1
1647480,1,0,1,1
1555739,1,0,1,1
1540624,1,0,1,1
903350,0,0,0,1
1034390,1,0,1,1
1572417,1,0,1,1
1133811,1,0,1,0
1634051,1,0,1,1
1415930,1,0,1,1
1194085,1,0,0,1
1191093,1,0,1,1
910746,0,0,1,1
1128785,1,0,0,1
1471284,1,0,1,1
1558571,1,0,1,1
1447608,1,0,0,0
1572397,1,0,1,1
1384974,1,0,1,1
1341731,1,0,1,1
1294185,1,0,1,1
1384125,1,0,1,1
1566698,1,0,1,1
1073908,1,0,1,1
1325326,1,0,1,1
1240393,1,0,1,1
1314498,1,0,1,1
1148358,1,0,1,1
1564710,1,0,1,1
1398105,1,0,1,0
1571215,1,0,0,1
1379451,1,0,1,1
1486704,1,1,1,1
1600611,1,0,1,1
1218858,1,0,1,0
1273407,1,1,0,1
1338357,1,0,0,1
1042300,1,0,0,1
1293360,1,0,1,1
1650585,1,0,1,1
1440983,1,0,1,1
1467303,1,0,1,1
912273,0,0,1,1
1041536,1,0,1,1
1117058,1,0,1,1
1028883,1,0,1,1
1288774,1,0,1,1
1159423,1,0,1,1
1362878,1,0,1,1
1022338,1,0,1,1
1057341,1,0,1,1
1392921,1,0,1,1
1583078,1,0,1,1
1119141,1,0,1,1
1311194,1,0,0,1
1256144,1,0,0,1
1201579,1,0,1,1
1375772,1,0,1,1
1554154,1,0,1,1
1183426,1,0,0,1
1519653,1,0,0,1
1142972,1,0,1,0
1321773,1,0,1,0
1229307,1,0,1,1
1503156,1,0,1,1
1136152,1,0,1,1
1014160,1,0,1,1
1075672,1,0,1,1
1463911,1,0,1,1
1021257,1,0,1,1
1299126,1,0,1,1
1506213,1,0,0,1
1600109,1,0,1,1
1583665,1,0,1,1
1207425,1,0,1,1
1485690,1,0,1,1
1556873,1,0,1,1
1359315,1,0,1,1
1037997,1,0,1,1
1419411,1,0,1,1
1563282,1,0,0,1
1466820,1,0,1,1
1267352,1,0,1,1
1232907,1,1,0,1
1154011,1,0,0,1
1310754,1,0,1,1
1410542,1,0,1,1
1245077,1,0,0,1
1430847,1,0,1,1
1029240,1,0,1,1
1002941,1,0,1,1
1056731,1,0,1,1
1393536,1,0,1,1
1171639,1,0,0,1
1571857,1,0,1,1
1117766,1,0,0,1
1372475,1,0,1,1
919730,0,0,0,1
1483008,1,0,1,1
1149717,1,0,1,1
1157590,1,0,0,1
1571472,1,0,1,1
1589450,1,0,1,1
1459441,1,0,1,1
1575584,1,0,1,1
1399977,1,0,0,1
1384105,1,0,1,1
1582796,1,0,1,1
1261415,1,0,1,1
1341456,1,0,0,1
1543010,1,1,0,1
1604412,1,0,1,1
1435163,1,0,1,1
1595330,1,1,0,1
1347983,1,0,1,1
1505004,1,0,0,1
1219251,1,0,1,1
1614917,1,0,0,1
1392626,1,0,1,1
1311542,1,0,1,1
1527087,1,0,1,1
1507782,1,0,1,1
1650669,1,0,1,1
1427376,1,0,1,1
1608201,1,0,0,1
1417807,1,0,1,1
1309940,1,0,1,1
1019378,1,0,1,1
1058405,1,0,1,1
1289363,1,0,1,1
1148306,1,0,1,1
1187231,1,0,1,1
1573667,1,0,1,1
1191390,1,1,1,1
1408660,1,0,1,1
1155868,1,0,1,1
1580608,1,0,0,1
1197509,1,0,1,1
1097512,1,0,0,1
1192282,1,0,1,1
1440631,1,0,1,0
1427896,1,0,1,1
901611,0,0,1,1
1221316,1,0,0,1
1274542,1,0,1,1
1260839,1,0,1,1
1483339,1,0,1,1
1474518,1,0,1,1
1358039,1,0,1,1
1051620,1,0,1,1
1565392,1,0,0,1
1244834,1,0,1,1
1415307,1,0,0,1
1634308,1,0,1,1
1101563,1,0,1,1
1069172,1,0,0,1
1234795,1,0,1,1
1485728,1,0,0,1
1172615,1,0,1,1
1520923,1,0,0,1
1279873,1,0,0,1
1629480,1,0,1,1
1493049,1,0,1,1
1155316,1,0,0,1
1526196,1,0,1,1
1465051,1,0,1,0
1240674,1,0,1,1
1066013,1,0,1,1
1064323,1,0,1,1
1391800,1,0,0,1
1485791,1,0,1,1
1331400,1,0,1,1
1539859,1,0,1,1
1173227,1,0,1,1
1086177,1,0,1,1
1061270,1,0,1,1
1075654,1,0,1,1
1468502,1,0,1,1
1012976,1,0,1,1
1054020,1,0,0,1
1110302,1,0,0,1
1640024,1,0,1,1
1427708,1,0,1,1
1654477,1,0,0,1
1181941,1,0,1,1
1311355,1,0,1,1
1534651,1,0,1,1
1571688,1,0,1,1
1225030,1,0,1,1
1623270,1,0,1,1
1007001,1,0,1,1
1113035,1,0,1,1
1132053,1,0,1,1
1534252,1,0,1,1
1218128,1,0,1,1
1596869,1,0,1,0
1566960,1,0,1,1
1027772,1,0,0,1
1065709,1,0,1,0
1149268,1,0,1,1
1035911,1,0,0,1
1198612,1,0,1,1
1092777,1,0,1,1
1026874,1,0,1,1
1131987,1,0,1,1
1217829,1,0,1,1
1078519,1,0,1,1
1236310,1,0,0,1
1306683,1,0,1,1
1589647,1,0,0,1
1014262,1,0,1,1
1430727,1,0,0,1
1301404,1,0,0,1
1267633,1,1,1,1
1478864,1,0,1,1
1358324,1,0,1,1
1527193,1,0,1,1
1348298,1,0,0,1
1281524,1,0,1,1
1029055,1,0,1,1
1571440,1,0,1,1
1058334,1,0,0,1
1535593,1,1,1,1
1143638,1,0,0,1
1279753,1,0,1,1
1527532,1,0,1,1
1540060,1,0,1,1
1364358,1,0,0,1
1247409,1,0,1,1
1578813,1,0,1,1
1535095,1,0,1,0
1197013,1,0,0,1
1547586,1,0,1,1
1519336,1,0,0,1
1027810,1,0,1,1
1188692,1,0,1,1
1547066,1,0,1,1
1222527,1,0,1,0
1648658,1,0,1,1
1506934,1,0,1,1
1328898,1,0,1,1
900131,0,0,1,1
1381270,1,0,1,1
1597206,1,0,0,1
1283523,1,0,0,1
913839,0,0,1,1
1138073,1,1,1,1
1195142,1,0,0,1
1625271,1,0,0,1
1457944,1,0,1,1
1035025,1,0,1,1
1110212,1,0,1,1
1496664,1,0,1,1
1454154,1,0,1,1
1278988,1,0,0,1
1633516,1,0,0,1
1486265,1,0,1,1
1080381,1,0,0,1
1006935,1,0,0,1
1470365,1,1,1,1
1416792,1,0,1,1
1266674,1,0,1,1
1380581,1,0,0,1
1286748,1,0,0,1
1017239,1,0,0,1
1272941,1,0,1,1
1442675,1,0,1,1
1017193,1,0,0,0
1248311,1,0,1,1
1570977,1,0,1,1
1136536,1,0,1,1
1334004,1,0,1,1
1117531,1,0,0,1
1630118,1,0,1,1
1489975,1,0,0,1
1196974,1,0,1,1
1603948,1,0,1,1
907823,0,0,1,1
1305107,1,0,1,0
1514061,1,0,1,1
1616598,1,0,0,1
1218666,1,0,1,1
1269262,1,0,0,1
1283414,1,0,1,1
1521188,1,0,0,0
1391960,1,0,0,1
1625379,1,0,1,1
1442288,1,1,1,1
1324521,1,0,0,1
1337316,1,0,0,1
1372257,1,0,0,1
1168734,1,0,1,1
1018436,1,0,1,1
1519521,1,0,1,1
1070284,1,0,1,1
1028700,1,0,1,0
1113468,1,0,1,0
1030084,1,0,0,1
1199651,1,0,1,1
1575281,1,0,0,1
1140500,1,0,1,1
1356370,1,0,1,1
1632819,1,0,1,1
1141044,1,0,0,1
1241985,1,0,0,1
1278364,1,0,0,1
1105068,1,0,1,0
1432370,1,0,0,1
1573005,1,0,0,1
1089547,1,0,0,1
1158524,1,0,1,1
1181682,1,0,1,1
1117944,1,0,1,0
903546,0,0,1,0
1349972,1,0,1,1
1147144,1,0,0,1
1047323,1,1,1,1
1609157,1,0,1,1
1240206,1,0,1,1
1547599,1,0,0,1
1339367,1,1,1,1
1366830,1,0,1,1
1043028,1,1,0,1
1527163,1,0,1,1
1039165,1,0,1,1
1548590,1,0,1,1
1390239,1,0,0,1
1166124,1,0,1,1
1548754,1,0,0,0
